Customer_ID,Gender,Age,Browsing_Time,Purchase_Amount,Number_of_Items,Discount_Applied,Total_Transactions,Category,Satisfaction_Score
2405,Male,50,112.41,337.33,2,39,11,Electronics,2
2406,Male,31,112.95,263.96,4,2,49,Beauty,4
2407,Female,51,21.8,449.83,4,1,38,Home & Kitchen,3
2408,Male,21,105.09,86.37,5,37,28,Beauty,2
2409,Male,41,88.75,403.03,7,47,8,Beauty,2
2410,Female,46,31.09,397.02,9,23,10,Electronics,4
2411,Male,36,9.01,67.95,2,28,25,Electronics,3
2412,Male,23,32.89,202.29,5,46,47,Books,5
2413,Female,50,109.55,89.23,9,45,36,Books,4
2414,Male,66,76.35,131.09,3,33,43,Electronics,5
2415,Female,57,86.81,135.31,1,19,9,Electronics,3
2416,Female,36,31.6,280.34,2,17,41,Electronics,2
2417,Female,18,86.61,208.65,6,13,8,Home & Kitchen,4
2418,Female,22,4.35,474.13,5,17,3,Beauty,4
2419,Male,44,45.66,67.55,1,1,18,Books,4
2420,Female,33,75.58,486.98,1,0,46,Books,1
2421,Male,23,18.39,119.17,4,19,35,Clothing,3
2422,Male,57,98.94,387.57,4,33,17,Home & Kitchen,1
2423,Male,30,28.97,172.79,6,40,36,Electronics,4
2424,Male,65,78.62,75.83,6,40,28,Electronics,4
2425,Male,52,49.22,429.66,6,47,15,Home & Kitchen,5
2426,Male,36,71.93,157.89,1,10,19,Books,1
2427,Male,29,13.79,331.13,9,26,22,Electronics,2
2428,Male,33,3.01,285.39,7,22,6,Clothing,3
2429,Male,60,109.24,238.52,7,37,47,Books,2
2430,Male,27,33.09,250.43,7,43,7,Beauty,2
2431,Female,42,98.54,367.46,2,2,44,Home & Kitchen,3
2432,Female,37,119.92,48.45,2,11,48,Books,4
2433,Female,48,26.16,335.75,6,29,9,Beauty,5
2434,Male,21,32.56,448.43,7,30,20,Clothing,4
2435,Female,61,79.88,33.61,3,22,37,Home & Kitchen,4
2436,Female,40,115.89,74.62,4,0,11,Electronics,1
2437,Female,19,109.98,359.73,3,40,2,Electronics,2
2438,Male,39,60.84,221.45,7,19,22,Beauty,2
2439,Male,68,95.62,204.76,7,5,48,Books,2
2440,Male,54,17.15,72.8,4,10,36,Clothing,5
2441,Male,25,117.32,255.85,7,34,5,Beauty,5
2442,Female,24,115.76,67.64,5,3,7,Clothing,5
2443,Female,31,20.48,240.93,1,28,6,Clothing,3
2444,Female,20,36.63,382.99,4,9,22,Clothing,5
2445,Female,67,12.92,132.84,7,28,10,Home & Kitchen,1
2446,Male,33,33.33,242.99,2,37,46,Beauty,1
2447,Male,36,98.1,496.05,2,0,40,Home & Kitchen,4
2448,Male,68,46.02,344.89,1,39,46,Books,4
2449,Female,35,11.52,421.47,2,7,46,Books,4
2450,Male,69,41.72,210.35,8,37,20,Electronics,4
2451,Male,33,117.78,385.09,8,16,28,Electronics,1
2452,Female,25,75.93,25.05,8,18,23,Electronics,4
2453,Female,50,50.52,65.84,1,32,35,Books,1
2454,Male,66,20.82,105.52,1,14,1,Clothing,5
2455,Male,29,118.36,203.97,4,44,29,Clothing,5
2456,Male,28,98.68,423.64,6,30,9,Beauty,3
2457,Male,22,34.5,176.4,8,20,9,Books,4
2458,Male,44,9.34,329.04,2,2,22,Electronics,5
2459,Male,29,7.74,356.11,3,1,2,Books,5
2460,Female,34,15.32,295.16,6,34,16,Clothing,2
2461,Female,23,70.11,181.83,4,40,40,Clothing,2
2462,Female,50,111.52,290.64,2,15,6,Home & Kitchen,1
2463,Male,22,60.11,174.42,7,44,13,Home & Kitchen,3
2464,Female,45,101.31,46.52,4,49,33,Beauty,2
2465,Male,31,54.06,496.44,8,20,19,Books,3
2466,Male,22,85.32,67.96,8,11,15,Home & Kitchen,5
2467,Female,50,88.09,40.81,7,27,33,Home & Kitchen,1
2468,Male,67,21.7,439.87,9,11,10,Books,3
2469,Male,65,43.98,154.41,4,32,1,Clothing,2
2470,Female,58,76.84,326.9,7,19,12,Beauty,5
2471,Female,36,9.41,167.86,1,39,43,Beauty,4
2472,Female,39,44.02,198.77,4,48,29,Beauty,5
2473,Male,22,64.64,134.75,2,20,17,Home & Kitchen,2
2474,Female,19,119.55,174.81,9,38,4,Clothing,2
2475,Female,47,57.47,208.3,5,40,29,Beauty,4
2476,Male,64,98.11,361.61,3,48,7,Books,5
2477,Female,56,52.42,258.21,4,41,44,Beauty,3
2478,Female,21,95.77,472.06,6,35,13,Electronics,3
2479,Female,50,71.85,25.73,1,21,5,Clothing,5
2480,Male,30,106.5,254.02,7,25,6,Electronics,3
2481,Male,37,49.9,294.19,8,6,34,Clothing,5
2482,Male,24,72.91,460.5,7,6,7,Books,5
2483,Male,32,75.97,29.33,7,7,46,Home & Kitchen,2
2484,Female,40,50.67,288.88,9,25,28,Home & Kitchen,1
2485,Male,31,18.17,427.55,4,23,46,Clothing,2
2486,Male,40,12.13,124.75,7,23,10,Beauty,3
2487,Female,36,2.98,438.76,9,39,4,Electronics,1
2488,Female,46,104.95,14.43,5,47,3,Books,5
2489,Female,37,29.14,367.57,2,11,25,Beauty,3
2490,Male,46,26.17,466.89,5,46,23,Home & Kitchen,4
2491,Male,41,88.59,330.31,4,7,27,Beauty,3
2492,Male,35,39.08,222.32,8,8,14,Electronics,1
2493,Female,27,61.22,27.22,5,2,38,Home & Kitchen,1
2494,Female,58,20.34,460.46,9,20,32,Clothing,5
2495,Male,25,115.21,237.8,9,30,23,Books,4
2496,Female,43,102.34,19.35,3,47,47,Books,5
2497,Female,46,103.79,346.46,6,46,40,Home & Kitchen,4
2498,Female,27,49.41,243.51,6,23,37,Clothing,4
2499,Male,34,91.72,66.55,4,3,3,Electronics,5
2500,Female,19,18.12,111.06,3,19,35,Books,3
2501,Female,23,2.03,36.92,1,15,13,Home & Kitchen,2
2502,Male,22,3.38,289.28,7,9,34,Books,4
2503,Male,45,70.81,312.9,5,42,24,Clothing,1
2504,Female,58,55.19,255.34,7,25,1,Electronics,5
2505,Female,22,62.64,409.47,1,28,12,Clothing,3
2506,Male,35,1.89,431.2,8,4,8,Beauty,4
2507,Male,43,51.3,309.73,3,10,19,Clothing,3
2508,Female,37,86.45,11.31,7,28,9,Clothing,5
2509,Female,58,53.68,349.14,3,44,28,Books,1
2510,Female,66,88.13,211.91,3,14,14,Clothing,4
2511,Female,44,28.73,284.95,9,5,27,Home & Kitchen,4
2512,Male,66,97.76,326.29,2,47,18,Books,3
2513,Female,29,71.02,178.37,4,14,42,Books,5
2514,Female,24,26.08,458.96,6,42,41,Beauty,2
2515,Male,20,29.17,71.32,3,19,6,Home & Kitchen,4
2516,Female,27,75.74,337.4,7,33,33,Clothing,1
2517,Male,51,99.76,7.16,7,1,37,Beauty,4
2518,Female,42,50.46,462.7,5,43,42,Home & Kitchen,4
2519,Female,52,31.74,60.69,3,15,25,Beauty,2
2520,Male,33,104.17,51.97,2,18,13,Electronics,2
2521,Male,19,80.64,169.84,4,33,23,Clothing,5
2522,Female,41,54.32,189.92,4,48,36,Beauty,4
2523,Female,27,59.06,111.08,8,13,33,Electronics,4
2524,Female,55,25.31,294.64,8,23,21,Clothing,3
2525,Male,39,75.59,224.24,5,27,34,Beauty,3
2526,Female,43,43.69,21.92,6,47,36,Beauty,1
2527,Male,60,119.48,163.23,8,31,17,Beauty,1
2528,Male,56,58.14,406.16,1,36,10,Beauty,3
2529,Female,44,58.82,346.4,5,9,23,Books,1
2530,Male,46,68.34,363.81,4,48,44,Beauty,4
2531,Female,64,110.09,350.57,4,44,2,Books,2
2532,Female,55,96.3,158.93,2,47,35,Books,4
2533,Female,37,54.68,54.33,1,8,14,Electronics,3
2534,Female,44,86.53,139.87,6,23,47,Clothing,5
2535,Female,58,70.76,416.73,7,35,45,Books,5
2536,Male,37,59.59,490.33,5,28,41,Home & Kitchen,3
2537,Male,61,23.89,249.45,8,28,2,Books,4
2538,Female,36,56.21,9.8,9,47,19,Home & Kitchen,1
2539,Female,37,30.25,74.32,2,22,16,Electronics,1
2540,Male,52,109.87,164.43,4,26,43,Home & Kitchen,5
2541,Male,64,40.91,291.4,9,30,44,Electronics,3
2542,Male,19,114.32,42.17,5,42,25,Electronics,3
2543,Male,47,64.43,471.96,3,6,1,Electronics,2
2544,Female,51,76.15,185.72,6,48,2,Home & Kitchen,5
2545,Female,39,65.61,456.73,3,44,48,Home & Kitchen,3
2546,Male,20,16.4,391.36,5,3,27,Electronics,2
2547,Female,23,45.72,378.94,3,13,2,Electronics,1
2548,Male,32,12.8,305.33,6,41,30,Clothing,5
2549,Female,44,75.13,315.26,5,41,10,Electronics,5
2550,Male,27,54.18,320.81,9,9,19,Beauty,3
2551,Female,26,93.58,316.22,3,43,42,Clothing,3
2552,Male,50,27.24,279.1,6,33,16,Clothing,4
2553,Male,49,20.58,493.27,8,25,13,Clothing,1
2554,Female,65,49.35,367.48,7,22,48,Beauty,1
2555,Male,23,111.26,389.59,6,8,8,Clothing,2
2556,Female,58,85.54,436.87,2,36,31,Clothing,2
2557,Female,53,50.85,111.74,7,7,45,Home & Kitchen,4
2558,Male,19,62.56,46.48,8,13,25,Home & Kitchen,1
2559,Female,46,11.02,244.03,1,6,39,Electronics,2
2560,Female,21,118.16,259.47,9,6,21,Electronics,1
2561,Female,18,80.3,415.44,4,8,38,Books,1
2562,Female,36,34.96,224.67,8,2,41,Beauty,2
2563,Female,43,70.71,287.57,7,13,29,Home & Kitchen,3
2564,Male,42,14.03,265.9,7,16,6,Electronics,3
2565,Female,27,115.93,23.91,2,49,18,Beauty,2
2566,Female,32,21.8,309.53,1,43,49,Clothing,4
2567,Female,39,78.12,414.88,4,21,44,Beauty,5
2568,Female,68,30.21,82.96,2,45,35,Home & Kitchen,1
2569,Female,65,86.39,299.19,8,25,27,Books,5
2570,Male,38,93.44,298.84,7,27,5,Home & Kitchen,2
2571,Female,39,81.14,86.27,8,44,7,Electronics,1
2572,Male,53,74.13,66.11,6,13,10,Electronics,5
2573,Male,51,107.2,490.13,1,8,10,Beauty,3
2574,Male,47,10.36,199.89,9,25,28,Home & Kitchen,4
2575,Male,42,40.38,117.57,6,1,36,Electronics,5
2576,Female,62,30.55,89.81,1,10,10,Clothing,4
2577,Male,45,118.57,335.46,1,16,35,Clothing,3
2578,Male,18,47.34,306.68,8,33,35,Books,5
2579,Female,66,88.18,323.56,6,18,37,Beauty,2
2580,Female,62,82.48,48.56,8,38,48,Electronics,1
2581,Female,21,26.24,447.3,8,17,20,Books,3
2582,Male,24,29.44,197.69,8,12,13,Clothing,4
2583,Female,66,34.47,160.12,7,4,11,Books,4
2584,Female,26,49.92,233.87,7,49,45,Books,3
2585,Male,53,28.88,198.08,4,22,19,Electronics,2
2586,Female,36,3.34,432.47,9,23,28,Electronics,2
2587,Female,18,105.65,464.98,2,28,38,Electronics,4
2588,Female,27,115.91,155.21,9,47,45,Beauty,3
2589,Female,53,41.65,432.65,3,46,4,Books,3
2590,Male,26,41.28,391.85,2,7,37,Books,1
2591,Female,62,1.84,465.75,4,25,19,Beauty,4
2592,Female,63,81.95,126.65,5,14,37,Clothing,2
2593,Male,59,99.23,290.59,2,0,14,Home & Kitchen,5
2594,Female,49,18.45,140.9,1,27,31,Clothing,2
2595,Male,49,20.0,412.93,5,48,28,Beauty,2
2596,Female,23,95.02,7.64,9,46,36,Books,5
2597,Male,65,74.34,284.59,5,45,44,Books,4
2598,Male,55,6.34,172.91,9,13,38,Electronics,1
2599,Male,34,75.08,164.73,6,41,19,Electronics,2
2600,Male,27,37.76,324.23,3,33,42,Books,2
2601,Female,67,44.88,426.48,4,30,1,Books,4
2602,Male,44,92.6,306.55,4,5,23,Electronics,4
2603,Female,67,97.5,427.32,1,48,28,Electronics,3
2604,Male,52,48.64,135.98,3,4,48,Clothing,4
2605,Male,69,113.71,262.15,3,30,4,Books,4
2606,Male,38,49.37,228.02,1,36,41,Books,2
2607,Female,42,92.85,10.76,9,14,18,Beauty,1
2608,Male,45,58.58,280.62,1,14,49,Clothing,2
2609,Female,64,107.81,332.45,9,42,47,Home & Kitchen,4
2610,Female,32,109.02,298.0,1,4,39,Home & Kitchen,3
2611,Female,21,11.4,369.46,2,27,25,Home & Kitchen,1
2612,Female,46,112.44,287.81,2,32,18,Electronics,3
2613,Female,26,99.24,38.04,6,10,6,Home & Kitchen,5
2614,Female,44,95.17,62.64,7,42,19,Beauty,3
2615,Female,43,24.91,300.25,1,5,12,Electronics,3
2616,Female,36,96.81,141.11,3,22,25,Electronics,4
2617,Female,45,102.17,44.42,2,39,35,Home & Kitchen,4
2618,Male,34,35.41,217.65,8,1,1,Electronics,4
2619,Male,60,114.32,279.39,9,14,5,Clothing,4
2620,Male,58,6.93,167.73,2,22,1,Clothing,4
2621,Male,59,18.84,361.61,2,21,8,Home & Kitchen,3
2622,Male,67,64.97,323.67,9,8,39,Beauty,5
2623,Female,37,69.52,169.75,4,46,47,Electronics,4
2624,Female,62,77.77,378.66,5,39,43,Books,5
2625,Female,57,3.02,326.1,9,29,18,Home & Kitchen,5
2626,Female,56,115.28,320.54,6,15,46,Electronics,2
2627,Female,66,6.31,278.95,9,45,9,Home & Kitchen,2
2628,Female,40,18.02,10.64,9,46,5,Home & Kitchen,1
2629,Female,64,2.67,349.77,7,29,4,Beauty,2
2630,Male,49,68.46,191.14,9,44,44,Books,4
2631,Male,69,111.94,471.59,5,8,29,Electronics,5
2632,Male,64,80.25,409.9,5,0,1,Home & Kitchen,1
2633,Male,50,98.9,295.91,8,37,30,Home & Kitchen,2
2634,Female,63,2.58,129.83,4,7,45,Electronics,3
2635,Female,22,65.5,105.84,9,17,1,Home & Kitchen,1
2636,Female,60,55.69,173.49,7,26,3,Home & Kitchen,4
2637,Male,65,60.38,240.9,7,17,22,Home & Kitchen,5
2638,Female,51,9.59,151.55,3,31,8,Clothing,4
2639,Female,57,82.45,259.89,4,48,18,Clothing,4
2640,Female,28,60.88,86.86,7,31,25,Books,3
2641,Male,67,92.05,488.97,5,47,48,Beauty,3
2642,Female,20,58.75,58.42,3,44,20,Electronics,5
2643,Male,50,18.78,466.31,1,35,31,Beauty,2
2644,Male,28,78.14,457.22,7,35,30,Beauty,4
2645,Male,33,21.51,265.05,6,20,16,Clothing,2
2646,Male,35,104.81,363.83,7,45,2,Books,5
2647,Female,47,73.96,220.84,2,31,17,Beauty,4
2648,Male,65,19.71,316.87,4,30,10,Beauty,2
2649,Male,27,115.52,173.59,2,36,7,Home & Kitchen,4
2650,Female,35,62.69,154.07,8,15,42,Electronics,3
2651,Female,55,9.67,291.22,7,45,9,Books,3
2652,Male,36,75.59,251.57,1,45,17,Electronics,1
2653,Female,53,31.13,291.87,2,13,9,Clothing,5
2654,Male,30,96.64,146.9,2,23,9,Beauty,2
2655,Male,63,98.32,186.64,4,24,37,Beauty,4
2656,Male,20,117.49,46.53,3,45,24,Electronics,1
2657,Male,27,60.72,30.88,1,34,39,Clothing,5
2658,Female,55,55.14,130.46,2,16,11,Home & Kitchen,5
2659,Male,18,90.66,41.75,9,45,8,Home & Kitchen,5
2660,Female,44,16.76,56.37,1,41,25,Beauty,2
2661,Female,63,66.08,407.4,9,44,46,Beauty,3
2662,Female,25,66.0,24.24,7,3,2,Books,1
2663,Female,68,11.65,331.18,2,10,10,Electronics,2
2664,Male,63,50.74,139.92,2,46,24,Beauty,4
2665,Female,59,102.54,436.42,5,14,48,Clothing,2
2666,Male,34,102.88,245.07,5,29,16,Electronics,4
2667,Female,26,12.81,156.26,4,23,19,Books,4
2668,Female,23,11.8,261.23,3,1,31,Home & Kitchen,5
2669,Male,60,32.26,194.07,4,42,11,Books,2
2670,Male,42,105.1,284.33,4,33,6,Electronics,3
2671,Male,56,16.34,61.69,2,22,6,Home & Kitchen,4
2672,Female,66,86.68,498.51,5,30,32,Clothing,5
2673,Female,45,13.04,215.65,5,36,39,Home & Kitchen,3
2674,Male,50,75.15,177.37,5,12,48,Home & Kitchen,2
2675,Male,54,43.37,356.55,1,32,13,Clothing,3
2676,Male,26,94.88,185.13,6,6,3,Beauty,2
2677,Male,35,28.81,417.47,2,31,41,Beauty,4
2678,Female,38,77.07,229.86,7,6,35,Home & Kitchen,1
2679,Male,19,29.05,361.18,4,41,38,Home & Kitchen,1
2680,Male,60,85.93,58.19,5,37,17,Books,4
2681,Male,55,104.97,423.83,5,43,3,Beauty,3
2682,Male,57,16.09,369.18,5,12,34,Clothing,2
2683,Female,53,104.12,109.8,2,23,12,Home & Kitchen,1
2684,Male,67,71.64,76.92,5,27,24,Home & Kitchen,2
2685,Female,60,16.13,161.56,3,31,6,Books,4
2686,Male,54,51.88,488.15,4,42,42,Books,3
2687,Male,32,20.14,132.13,2,17,11,Books,2
2688,Female,45,84.34,230.78,4,33,48,Electronics,3
2689,Male,35,91.31,19.86,9,47,27,Clothing,1
2690,Female,51,13.59,201.63,8,33,48,Electronics,2
2691,Female,39,61.23,287.8,3,37,24,Home & Kitchen,5
2692,Male,28,97.94,476.8,1,0,18,Books,1
2693,Female,30,112.4,260.78,1,42,27,Books,3
2694,Female,21,62.11,410.46,6,49,41,Books,4
2695,Female,39,114.08,275.83,3,41,21,Beauty,5
2696,Female,24,64.75,25.19,4,30,34,Clothing,2
2697,Female,60,47.91,160.93,1,49,33,Electronics,1
2698,Female,41,101.94,289.9,8,0,48,Clothing,2
2699,Female,21,59.66,475.54,1,15,18,Books,2
2700,Female,45,57.16,430.27,5,38,3,Home & Kitchen,5
2701,Male,32,59.35,118.04,6,14,24,Beauty,5
2702,Male,18,101.77,113.95,2,32,1,Clothing,5
2703,Female,20,100.0,104.58,7,22,6,Home & Kitchen,5
2704,Male,31,49.02,461.64,7,40,19,Books,4
2705,Female,55,40.66,427.07,1,33,22,Books,3
2706,Female,67,59.54,388.57,4,16,43,Books,5
2707,Male,18,69.16,199.4,4,24,8,Books,1
2708,Female,55,29.36,254.67,5,41,5,Beauty,2
2709,Female,55,95.48,234.84,1,5,9,Beauty,5
2710,Female,38,58.89,130.43,1,30,47,Clothing,1
2711,Female,65,40.75,254.99,7,4,21,Books,4
2712,Male,46,13.71,20.1,9,39,28,Beauty,1
2713,Female,22,29.42,70.25,1,39,46,Home & Kitchen,1
2714,Female,66,113.96,443.86,2,29,4,Beauty,4
2715,Female,27,37.31,377.08,6,4,24,Beauty,4
2716,Male,45,21.09,214.32,6,11,8,Clothing,2
2717,Female,38,55.82,260.99,2,6,17,Beauty,5
2718,Male,67,37.54,188.15,9,44,34,Home & Kitchen,1
2719,Male,24,5.18,371.69,4,12,20,Books,3
2720,Female,20,39.45,393.17,7,48,16,Electronics,3
2721,Female,62,65.75,382.83,6,3,10,Clothing,2
2722,Male,64,66.65,362.69,3,49,34,Home & Kitchen,3
2723,Female,37,43.43,106.23,8,41,43,Clothing,2
2724,Male,36,54.23,172.3,7,2,10,Books,5
2725,Male,52,115.9,237.57,9,11,30,Beauty,2
2726,Female,21,45.9,168.74,3,0,30,Beauty,4
2727,Female,22,31.73,378.7,1,26,25,Home & Kitchen,4
2728,Male,18,29.97,168.03,2,42,46,Books,4
2729,Male,21,55.47,73.42,1,49,43,Electronics,4
2730,Male,29,91.38,202.53,5,12,41,Electronics,4
2731,Male,44,25.51,490.06,2,16,7,Beauty,4
2732,Female,59,85.41,116.81,3,7,47,Books,4
2733,Female,40,3.52,308.02,8,31,20,Books,4
2734,Female,42,50.85,219.32,5,19,17,Home & Kitchen,4
2735,Female,38,93.33,40.16,4,16,3,Electronics,5
2736,Female,69,41.31,246.5,5,33,47,Home & Kitchen,4
2737,Male,41,68.08,352.57,6,34,46,Clothing,2
2738,Female,42,25.39,259.04,7,34,40,Books,5
2739,Female,62,89.3,436.69,9,37,36,Electronics,3
2740,Female,63,7.22,148.02,1,41,26,Home & Kitchen,1
2741,Female,49,102.45,47.69,4,23,10,Beauty,5
2742,Female,49,24.59,468.6,9,17,34,Clothing,4
2743,Male,22,105.05,192.21,5,49,14,Home & Kitchen,5
2744,Male,53,42.95,290.32,8,45,8,Beauty,1
2745,Male,63,87.0,397.04,1,47,27,Electronics,1
2746,Female,59,38.99,165.54,4,38,10,Electronics,4
2747,Male,66,108.8,359.5,9,32,15,Clothing,4
2748,Male,59,16.07,72.03,1,48,37,Beauty,2
2749,Female,56,22.24,149.19,1,22,22,Books,1
2750,Female,33,59.67,76.63,4,24,45,Electronics,4
2751,Female,50,10.75,406.56,3,36,31,Books,1
2752,Male,66,24.32,115.21,7,26,2,Books,2
2753,Male,38,113.31,360.11,3,0,45,Home & Kitchen,3
2754,Female,26,117.2,471.93,1,20,31,Home & Kitchen,1
2755,Female,23,45.77,266.25,2,48,14,Electronics,2
2756,Male,68,110.87,272.31,4,9,10,Books,2
2757,Male,62,65.83,233.21,1,30,30,Home & Kitchen,2
2758,Female,52,33.1,166.32,1,43,36,Beauty,5
2759,Female,56,84.59,240.45,8,24,47,Beauty,4
2760,Male,39,79.41,303.39,7,19,40,Beauty,1
2761,Female,58,118.71,493.07,8,1,15,Beauty,5
2762,Male,22,32.54,469.19,4,47,14,Books,1
2763,Male,59,80.98,431.77,6,14,31,Beauty,5
2764,Male,40,7.19,445.12,3,27,29,Books,4
2765,Male,34,14.52,236.59,8,12,27,Electronics,2
2766,Female,29,1.47,330.43,4,49,21,Electronics,1
2767,Female,40,119.94,448.06,3,13,9,Beauty,2
2768,Male,33,96.47,199.51,4,49,20,Beauty,4
2769,Male,20,94.62,481.07,6,1,35,Beauty,1
2770,Male,47,61.66,210.81,7,33,15,Electronics,3
2771,Male,39,36.71,302.54,7,34,24,Home & Kitchen,3
2772,Male,26,19.0,356.35,4,36,49,Electronics,3
2773,Female,46,34.88,475.54,8,24,16,Beauty,4
2774,Female,64,45.74,126.09,7,47,36,Home & Kitchen,3
2775,Female,54,91.0,374.33,2,14,11,Home & Kitchen,1
2776,Female,40,65.22,262.8,8,11,8,Clothing,3
2777,Male,30,10.22,137.94,9,8,3,Books,1
2778,Male,49,3.15,389.42,5,30,19,Beauty,4
2779,Male,63,13.18,278.35,4,13,46,Books,2
2780,Male,69,49.85,332.18,4,28,41,Clothing,5
2781,Male,64,112.05,164.84,4,47,3,Books,3
2782,Female,65,76.85,243.23,6,42,36,Beauty,5
2783,Male,40,96.42,310.59,4,37,25,Clothing,2
2784,Female,62,56.5,205.43,7,41,36,Books,4
2785,Female,34,44.04,103.19,7,7,11,Electronics,4
2786,Female,57,13.9,481.01,5,47,16,Home & Kitchen,2
2787,Female,38,105.24,258.18,5,2,17,Clothing,5
2788,Male,19,94.2,368.29,8,1,42,Electronics,3
2789,Female,54,21.01,208.47,7,15,24,Beauty,1
2790,Female,23,61.96,180.79,7,18,17,Home & Kitchen,4
2791,Female,61,59.0,206.55,6,29,48,Clothing,2
2792,Male,35,75.39,207.55,7,40,20,Home & Kitchen,5
2793,Male,47,113.6,274.37,7,15,22,Clothing,3
2794,Male,39,69.99,274.02,2,30,6,Clothing,5
2795,Female,50,65.29,251.09,2,27,7,Books,3
2796,Female,47,6.99,71.72,7,3,14,Home & Kitchen,1
2797,Male,34,8.49,250.56,7,9,11,Home & Kitchen,1
2798,Female,60,23.29,88.71,7,44,12,Electronics,2
2799,Male,49,4.86,67.44,5,17,46,Beauty,2
2800,Male,59,89.46,466.66,1,46,5,Electronics,3
2801,Female,68,87.08,304.45,2,31,5,Books,3
2802,Female,31,17.19,331.45,9,29,20,Clothing,3
2803,Female,27,100.49,203.89,8,35,15,Books,3
2804,Female,64,19.42,454.95,8,8,26,Books,1
2805,Male,68,36.84,320.78,1,35,33,Electronics,2
2806,Male,53,30.63,385.74,6,28,30,Clothing,2
2807,Male,51,45.3,187.44,9,15,24,Beauty,4
2808,Male,26,31.3,480.21,8,27,23,Books,2
2809,Male,59,59.19,411.13,3,20,9,Beauty,2
2810,Female,45,49.48,427.7,4,46,3,Clothing,5
2811,Male,28,118.4,90.24,3,1,36,Clothing,5
2812,Male,31,7.66,139.13,6,45,48,Electronics,4
2813,Male,56,17.92,146.39,9,34,7,Home & Kitchen,3
2814,Female,64,7.29,139.1,8,27,22,Electronics,4
2815,Female,36,75.48,428.43,4,35,14,Beauty,4
2816,Female,32,7.49,20.78,2,30,48,Electronics,1
2817,Female,45,100.54,42.67,8,32,29,Clothing,2
2818,Male,41,61.92,140.59,8,22,16,Books,1
2819,Male,25,63.71,103.94,6,40,48,Home & Kitchen,2
2820,Female,60,67.83,119.77,8,16,34,Clothing,4
2821,Female,26,21.33,399.98,9,45,10,Books,2
2822,Male,64,24.53,283.75,1,48,7,Beauty,3
2823,Male,50,38.94,7.86,9,0,25,Beauty,3
2824,Female,50,71.63,217.51,2,41,27,Beauty,4
2825,Female,36,26.0,206.9,1,22,15,Electronics,5
2826,Female,20,14.84,61.4,8,47,32,Beauty,3
2827,Female,27,116.44,339.69,8,26,28,Beauty,4
2828,Male,57,3.62,352.54,4,24,9,Electronics,1
2829,Male,64,96.52,361.84,8,31,7,Books,5
2830,Male,59,94.78,365.59,7,18,16,Clothing,3
2831,Female,18,36.37,5.03,2,23,26,Home & Kitchen,4
2832,Female,46,17.14,477.19,5,2,35,Beauty,4
2833,Male,67,18.33,408.03,4,11,17,Beauty,1
2834,Male,51,83.99,452.47,3,34,23,Beauty,1
2835,Male,68,77.49,12.74,1,14,8,Electronics,5
2836,Male,30,94.15,467.26,5,16,2,Electronics,3
2837,Female,18,112.56,405.85,8,49,31,Electronics,4
2838,Male,51,83.34,419.42,9,31,32,Home & Kitchen,5
2839,Male,46,19.55,51.18,7,6,29,Clothing,5
2840,Male,65,29.97,370.7,1,18,3,Beauty,1
2841,Male,64,101.22,480.16,1,6,8,Books,4
2842,Male,30,25.91,340.88,1,4,2,Beauty,2
2843,Male,65,9.63,287.43,2,39,31,Beauty,1
2844,Male,66,84.69,473.09,1,20,49,Beauty,4
2845,Female,46,48.9,224.25,4,47,37,Beauty,5
2846,Female,56,110.48,301.65,9,47,20,Clothing,5
2847,Female,41,78.38,240.79,4,46,29,Books,3
2848,Female,43,11.76,466.76,4,6,17,Electronics,2
2849,Male,34,113.79,42.66,7,36,10,Books,1
2850,Female,24,31.77,253.05,9,22,41,Beauty,3
2851,Female,30,41.13,345.04,7,10,22,Books,3
2852,Male,22,48.87,396.99,1,9,6,Beauty,2
2853,Male,43,7.1,293.59,1,20,43,Books,1
2854,Female,66,60.09,454.91,4,40,34,Home & Kitchen,1
2855,Female,20,15.67,471.29,4,32,31,Books,5
2856,Male,24,48.72,36.84,1,19,12,Electronics,1
2857,Female,66,42.73,204.17,6,32,12,Electronics,3
2858,Male,56,92.97,16.61,2,39,16,Books,5
2859,Male,18,96.58,168.06,5,34,25,Books,1
2860,Male,66,19.26,270.75,8,33,22,Clothing,2
2861,Male,34,44.62,455.84,3,35,27,Books,3
2862,Female,60,45.43,424.04,9,26,24,Electronics,4
2863,Male,42,19.02,68.11,7,18,12,Home & Kitchen,2
2864,Male,20,96.02,51.05,9,42,18,Electronics,2
2865,Female,32,85.16,296.69,1,4,45,Clothing,1
2866,Male,46,23.66,268.4,5,28,47,Books,5
2867,Female,60,44.64,136.86,3,9,16,Home & Kitchen,5
2868,Female,49,13.59,450.23,4,39,4,Electronics,3
2869,Female,43,75.76,464.05,4,12,12,Home & Kitchen,1
2870,Male,33,15.44,204.29,7,28,49,Beauty,5
2871,Female,42,118.33,445.7,8,4,33,Electronics,4
2872,Female,45,93.9,195.05,5,11,22,Beauty,1
2873,Male,26,47.44,369.72,7,12,18,Home & Kitchen,1
2874,Female,18,69.85,240.59,3,21,48,Books,5
2875,Female,46,109.45,65.68,3,39,33,Books,2
2876,Female,39,66.94,464.33,3,14,27,Books,1
2877,Female,33,21.77,229.78,4,12,42,Beauty,2
2878,Female,58,46.07,368.57,6,0,19,Books,3
2879,Male,68,101.33,186.75,5,37,48,Clothing,3
